ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
NVDA,NVIDIA,Technology,1045810,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-12,0001045810-19-000070,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000070,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000070/nvda2019definitiveproxysta.htm,189583,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 44, ""customer_focus"": 50, ""employees_culture"": 75, ""diversity_inclusion"": 87, ""sustainability_environment"": 4, ""community_social_impact"": 10, ""integrity_ethics_trust"": 84, ""health_safety_wellbeing"": 6, ""financial_performance_growth"": 555}","{""innovation"": 2.3209, ""customer_focus"": 2.6374, ""employees_culture"": 3.9561, ""diversity_inclusion"": 4.589, ""sustainability_environment"": 0.211, ""community_social_impact"": 0.5275, ""integrity_ethics_trust"": 4.4308, ""health_safety_wellbeing"": 0.3165, ""financial_performance_growth"": 29.2748}",79,57,0.1618,True,"downloaded on attempt 1. Clean text length: 189583. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.3209,2.6374,3.9561,4.589,0.211,0.5275,4.4308,0.3165,29.2748,48.264,financial_performance_growth,pre_2020
NVDA,NVIDIA,Technology,1045810,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-29,0001045810-20-000055,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000055,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000055/nvda2020definitiveproxysta.htm,389117,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 41, ""customer_focus"": 138, ""employees_culture"": 245, ""diversity_inclusion"": 108, ""sustainability_environment"": 4, ""community_social_impact"": 8, ""integrity_ethics_trust"": 108, ""health_safety_wellbeing"": 8, ""financial_performance_growth"": 836}","{""innovation"": 1.0537, ""customer_focus"": 3.5465, ""employees_culture"": 6.2963, ""diversity_inclusion"": 2.7755, ""sustainability_environment"": 0.1028, ""community_social_impact"": 0.2056, ""integrity_ethics_trust"": 2.7755, ""health_safety_wellbeing"": 0.2056, ""financial_performance_growth"": 21.4845}",133,76,0.2727,True,"downloaded on attempt 1. Clean text length: 389117. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.0537,3.5465,6.2963,2.7755,0.1028,0.2056,2.7755,0.2056,21.4845,38.446,financial_performance_growth,covid_2020_2021
NVDA,NVIDIA,Technology,1045810,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-23,0001045810-21-000052,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000052,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000052/nvda2021definitiveproxysta.htm,211568,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 98, ""employees_culture"": 144, ""diversity_inclusion"": 119, ""sustainability_environment"": 31, ""community_social_impact"": 28, ""integrity_ethics_trust"": 117, ""health_safety_wellbeing"": 20, ""financial_performance_growth"": 558}","{""innovation"": 4.4903, ""customer_focus"": 4.6321, ""employees_culture"": 6.8063, ""diversity_inclusion"": 5.6247, ""sustainability_environment"": 1.4652, ""community_social_impact"": 1.3235, ""integrity_ethics_trust"": 5.5301, ""health_safety_wellbeing"": 0.9453, ""financial_performance_growth"": 26.3745}",129,69,0.303,True,"downloaded on attempt 1. Clean text length: 211568. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.4903,4.6321,6.8063,5.6247,1.4652,1.3235,5.5301,0.9453,26.3745,57.192,financial_performance_growth,covid_2020_2021
NVDA,NVIDIA,Technology,1045810,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-19,0001045810-22-000068,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000068,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000068/noticeof2022annualmeeting.htm,964,,"{""innovation"": 0, ""customer_focus"": 0, ""employees_culture"": 0, ""diversity_inclusion"": 0, ""sustainability_environment"": 0, ""community_social_impact"": 0, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 0}","{""innovation"": 0.0, ""customer_focus"": 0.0, ""employees_culture"": 0.0, ""diversity_inclusion"": 0.0, ""sustainability_environment"": 0.0, ""community_social_impact"": 0.0, ""integrity_ethics_trust"": 0.0, ""health_safety_wellbeing"": 0.0, ""financial_performance_growth"": 0.0}",0,0,0.0,False,downloaded on attempt 1. Text too short or unavailable. Clean text length: 964.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,post_2021
NVDA,NVIDIA,Technology,1045810,2023,DEF 14A proxy statement,SEC EDGAR,2023-05-08,0001045810-23-000080,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000080,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000080/nvda-20230508.htm,251743,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 106, ""customer_focus"": 106, ""employees_culture"": 180, ""diversity_inclusion"": 152, ""sustainability_environment"": 27, ""community_social_impact"": 26, ""integrity_ethics_trust"": 145, ""health_safety_wellbeing"": 26, ""financial_performance_growth"": 723}","{""innovation"": 4.2106, ""customer_focus"": 4.2106, ""employees_culture"": 7.1501, ""diversity_inclusion"": 6.0379, ""sustainability_environment"": 1.0725, ""community_social_impact"": 1.0328, ""integrity_ethics_trust"": 5.7598, ""health_safety_wellbeing"": 1.0328, ""financial_performance_growth"": 28.7198}",130,134,-0.0152,True,"downloaded on attempt 1. Clean text length: 251743. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.2106,4.2106,7.1501,6.0379,1.0725,1.0328,5.7598,1.0328,28.7198,59.2269,financial_performance_growth,post_2021
NVDA,NVIDIA,Technology,1045810,2024,DEF 14A proxy statement,SEC EDGAR,2024-05-14,0001045810-24-000104,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000104,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000104/nvda-20240514.htm,256884,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 117, ""customer_focus"": 109, ""employees_culture"": 154, ""diversity_inclusion"": 159, ""sustainability_environment"": 43, ""community_social_impact"": 25, ""integrity_ethics_trust"": 146, ""health_safety_wellbeing"": 19, ""financial_performance_growth"": 781}","{""innovation"": 4.5546, ""customer_focus"": 4.2432, ""employees_culture"": 5.9949, ""diversity_inclusion"": 6.1896, ""sustainability_environment"": 1.6739, ""community_social_impact"": 0.9732, ""integrity_ethics_trust"": 5.6835, ""health_safety_wellbeing"": 0.7396, ""financial_performance_growth"": 30.4028}",148,119,0.1086,True,"downloaded on attempt 1. Clean text length: 256884. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.5546,4.2432,5.9949,6.1896,1.6739,0.9732,5.6835,0.7396,30.4028,60.455299999999994,financial_performance_growth,post_2021
GOOGL,Alphabet,Technology,1652044,2016,DEF 14A proxy statement,SEC EDGAR,2016-04-29,0001308179-16-000384,https://www.sec.gov/Archives/edgar/data/1652044/000130817916000384,https://www.sec.gov/Archives/edgar/data/1652044/000130817916000384/lgoog_def14a.htm,317888,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 108, ""customer_focus"": 84, ""employees_culture"": 138, ""diversity_inclusion"": 145, ""sustainability_environment"": 12, ""community_social_impact"": 6, ""integrity_ethics_trust"": 145, ""health_safety_wellbeing"": 7, ""financial_performance_growth"": 640}","{""innovation"": 3.3974, ""customer_focus"": 2.6424, ""employees_culture"": 4.3412, ""diversity_inclusion"": 4.5614, ""sustainability_environment"": 0.3775, ""community_social_impact"": 0.1887, ""integrity_ethics_trust"": 4.5614, ""health_safety_wellbeing"": 0.2202, ""financial_performance_growth"": 20.1329}",65,50,0.1304,True,"downloaded on attempt 1. Clean text length: 317888. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.3974,2.6424,4.3412,4.5614,0.3775,0.1887,4.5614,0.2202,20.1329,40.4231,financial_performance_growth,pre_2020
GOOGL,Alphabet,Technology,1652044,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-28,0001308179-17-000170,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170,https://www.sec.gov/Archives/edgar/data/1652044/000130817917000170/lgoog2017_def14a.htm,314625,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 115, ""customer_focus"": 84, ""employees_culture"": 144, ""diversity_inclusion"": 150, ""sustainability_environment"": 13, ""community_social_impact"": 15, ""integrity_ethics_trust"": 136, ""health_safety_wellbeing"": 8, ""financial_performance_growth"": 662}","{""innovation"": 3.6551, ""customer_focus"": 2.6698, ""employees_culture"": 4.5769, ""diversity_inclusion"": 4.7676, ""sustainability_environment"": 0.4132, ""community_social_impact"": 0.4768, ""integrity_ethics_trust"": 4.3226, ""health_safety_wellbeing"": 0.2543, ""financial_performance_growth"": 21.0409}",92,56,0.2432,True,"downloaded on attempt 1. Clean text length: 314625. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.6551,2.6698,4.5769,4.7676,0.4132,0.4768,4.3226,0.2543,21.0409,42.1772,financial_performance_growth,pre_2020
GOOGL,Alphabet,Technology,1652044,2018,DEF 14A proxy statement,SEC EDGAR,2018-04-27,0001308179-18-000222,https://www.sec.gov/Archives/edgar/data/1652044/000130817918000222,https://www.sec.gov/Archives/edgar/data/1652044/000130817918000222/lgoog2018-def14a.htm,310828,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 112, ""customer_focus"": 91, ""employees_culture"": 131, ""diversity_inclusion"": 180, ""sustainability_environment"": 37, ""community_social_impact"": 9, ""integrity_ethics_trust"": 148, ""health_safety_wellbeing"": 6, ""financial_performance_growth"": 627}","{""innovation"": 3.6033, ""customer_focus"": 2.9277, ""employees_culture"": 4.2145, ""diversity_inclusion"": 5.791, ""sustainability_environment"": 1.1904, ""community_social_impact"": 0.2895, ""integrity_ethics_trust"": 4.7615, ""health_safety_wellbeing"": 0.193, ""financial_performance_growth"": 20.1719}",74,63,0.0803,True,"downloaded on attempt 1. Clean text length: 310828. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",3.6033,2.9277,4.2145,5.791,1.1904,0.2895,4.7615,0.193,20.1719,43.14280000000001,financial_performance_growth,pre_2020
GOOGL,Alphabet,Technology,1652044,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-30,0001308179-19-000205,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,351435,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 165, ""customer_focus"": 100, ""employees_culture"": 261, ""diversity_inclusion"": 187, ""sustainability_environment"": 46, ""community_social_impact"": 26, ""integrity_ethics_trust"": 187, ""health_safety_wellbeing"": 20, ""financial_performance_growth"": 554}","{""innovation"": 4.695, ""customer_focus"": 2.8455, ""employees_culture"": 7.4267, ""diversity_inclusion"": 5.321, ""sustainability_environment"": 1.3089, ""community_social_impact"": 0.7398, ""integrity_ethics_trust"": 5.321, ""health_safety_wellbeing"": 0.5691, ""financial_performance_growth"": 15.7639}",155,97,0.2302,True,"downloaded on attempt 1. Clean text length: 351435. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.695,2.8455,7.4267,5.321,1.3089,0.7398,5.321,0.5691,15.7639,43.9909,financial_performance_growth,pre_2020
GOOGL,Alphabet,Technology,1652044,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-24,0001308179-20-000203,https://www.sec.gov/Archives/edgar/data/1652044/000130817920000203,https://www.sec.gov/Archives/edgar/data/1652044/000130817920000203/lgoog2020_def14a.htm,328247,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 181, ""customer_focus"": 107, ""employees_culture"": 208, ""diversity_inclusion"": 170, ""sustainability_environment"": 51, ""community_social_impact"": 13, ""integrity_ethics_trust"": 193, ""health_safety_wellbeing"": 17, ""financial_performance_growth"": 513}","{""innovation"": 5.5141, ""customer_focus"": 3.2597, ""employees_culture"": 6.3367, ""diversity_inclusion"": 5.179, ""sustainability_environment"": 1.5537, ""community_social_impact"": 0.396, ""integrity_ethics_trust"": 5.8797, ""health_safety_wellbeing"": 0.5179, ""financial_performance_growth"": 15.6285}",143,86,0.2489,True,"downloaded on attempt 1. Clean text length: 328247. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",5.5141,3.2597,6.3367,5.179,1.5537,0.396,5.8797,0.5179,15.6285,44.2653,financial_performance_growth,covid_2020_2021
GOOGL,Alphabet,Technology,1652044,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-23,0001308179-21-000256,https://www.sec.gov/Archives/edgar/data/1652044/000130817921000256,https://www.sec.gov/Archives/edgar/data/1652044/000130817921000256/lgoog2021_def14a.htm,337395,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 182, ""customer_focus"": 112, ""employees_culture"": 190, ""diversity_inclusion"": 147, ""sustainability_environment"": 106, ""community_social_impact"": 34, ""integrity_ethics_trust"": 318, ""health_safety_wellbeing"": 17, ""financial_performance_growth"": 533}","{""innovation"": 5.3943, ""customer_focus"": 3.3196, ""employees_culture"": 5.6314, ""diversity_inclusion"": 4.3569, ""sustainability_environment"": 3.1417, ""community_social_impact"": 1.0077, ""integrity_ethics_trust"": 9.4252, ""health_safety_wellbeing"": 0.5039, ""financial_performance_growth"": 15.7975}",153,94,0.2389,True,"downloaded on attempt 1. Clean text length: 337395. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",5.3943,3.3196,5.6314,4.3569,3.1417,1.0077,9.4252,0.5039,15.7975,48.5782,financial_performance_growth,covid_2020_2021
